segment_id,segment_name,genre_id,genre_name,subgenre_id,subgenre_name,fetched_at
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAJ6,Latin,KZazBEonSMnZfZ7va11,Latin Children's,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAJ6,Latin,KZazBEonSMnZfZ7va1J,Latin Christian,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAJ6,Latin,KZazBEonSMnZfZ7va1E,Latin Contemporary Christian,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAJ6,Latin,KZazBEonSMnZfZ7va1I,Latin Dance,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAJ6,Latin,KZazBEonSMnZfZ7va1t,Latin Electronica,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAJ6,Latin,KZazBEonSMnZfZ7va1n,Latin Folk,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAJ6,Latin,KZazBEonSMnZfZ7va1l,Latin Freestyle,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAJ6,Latin,KZazBEonSMnZfZ7vaJv,Latin Hip-Hop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAJ6,Latin,KZazBEonSMnZfZ7vaJe,Latin Jazz,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAJ6,Latin,KZazBEonSMnZfZ7vaJA,Latin Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAJ6,Latin,KZazBEonSMnZfZ7vaJd,Latin Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAJ6,Latin,KZazBEonSMnZfZ7vaJ7,Latin Rock,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvI,Medieval/Renaissance,KZazBEonSMnZfZ7vk61,Medieval/Renaissance,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvI,Medieval/Renaissance,KZazBEonSMnZfZ7vk6J,Middle Age,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vk6I,Christian Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vk6t,Death Metal/Black Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vk6n,Doom Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vk6l,Funk Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFv,Goth Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFe,Hair Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFd,Heavy Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkF7,Industrial Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vk6E,Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vaJk,Metalcore,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFA,Neo-Classical Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFk,New Wave Of British Heavy Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vaJ6,Nu-Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkF6,Pop Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFF,Power Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFa,Punk Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkF1,Rap-Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFJ,Scandinavian Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFE,Sludge Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFI,Speed Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFt,Stoner Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFn,Symphonic Black Metal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvt,Metal,KZazBEonSMnZfZ7vkFl,Thrash & Speed,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkae,Adult Alternative,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkad,Ambient,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vka7,Celtic,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkaA,Celtic New Age,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkak,Chamber Jazz,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vka6,Contemporary Instrumental,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkaF,Electro-Acoustic,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkaa,Electronic & Space Music,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vka1,Environmental,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkaJ,Ethnic Fusion,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkaE,Healing,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkaI,Meditation,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkat,Minimalism,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkan,Nature,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkal,Neo-Classical,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vk1v,New Acoustic,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vkav,New Age,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vk1e,New Age World Music,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vk1d,Progressive Alternative,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vk17,Progressive Electronic,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vk1A,Relaxation,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vk1k,Self-Help,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vk16,Solo Instrumental,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vk1F,Space,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vk1a,Spiritual,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vk11,Techno-Tribal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvn,New Age,KZazBEonSMnZfZ7vk1J,World Dance,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vaJF,A Cappella,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vk1n,Adult Alternative Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vk1l,Adult Contemporary,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJv,African Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJe,Afro-Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJd,Asian Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJ7,Banda,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJA,Bossa Nova,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJk,Brazilian Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7v6JJ,Brill Building Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJ6,British Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJF,Bubblegum & Sunshine Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJa,Canto-Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJ1,Celtic Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJJ,Chinese Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJE,Cuban Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJI,Dance,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJt,Dream Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJn,Euro Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkJl,European Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEv,Fado,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEe,French Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEd,French Rock,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkE7,Hawaiian Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEA,Hong Kong Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEk,Indie Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkE6,International Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEF,Italian Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEa,Japanese Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkE1,K-Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEJ,Latin Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEE,Música Popular Brasileira,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEI,New Wave,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEt,Norteno,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEn,Nueva Cancion,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vk1t,Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEl,Pop Rock,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkIv,Pop Vocal,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkIe,Power Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkId,Ranchera,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkI7,Rembetika,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkIA,Shibuya-Kei,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkIk,Singer-Songwriter,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkI6,Sunshine Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkIF,Swamp Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkIa,Synth Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkI1,Taiwanese Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkIJ,Teen Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkIE,Tejano,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkII,Thai Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vaEl,Electro Pop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkIn,Beach,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkIl,Blue-Eyed Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vktv,Brown-Eyed Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkte,Chicago Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vktd,Classic R&B,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkt7,Classic Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vktA,Contemporary R&B,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vktk,Country Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkt6,Deep Funk,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vktF,Deep Funk Revival,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkta,Deep Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkt1,Doo Wop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vktJ,Free Funk,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vktE,Funk,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vktI,Hawaiian R&B & Hip-Hop,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vktt,Jazz Funk,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vktn,Latin Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vktl,Memphis Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vknv,Motown,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkne,Neo-Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vknd,New Jack Swing,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkn7,New Orleans R&B,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vknA,Northern Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vknk,Philly Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkn6,Pop-Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vknF,Psychedelic Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkna,Quiet Storm,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkIt,R&B,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vkn1,Retro-Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vknJ,Smooth Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vknE,Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vknI,Southern Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vknt,Uptown Soul,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAee,R&B,KZazBEonSMnZfZ7vknn,Urban Adult Contemporary,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAed,Reggae,KZazBEonSMnZfZ7vklv,Belair,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAed,Reggae,KZazBEonSMnZfZ7vkle,Bluebeat,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAed,Reggae,KZazBEonSMnZfZ7vkld,Cadence,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAed,Reggae,KZazBEonSMnZfZ7vkl7,Calypso,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAed,Reggae,KZazBEonSMnZfZ7vklA,Carribbean,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAed,Reggae,KZazBEonSMnZfZ7vklk,Chouval Bwa,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAed,Reggae,KZazBEonSMnZfZ7vkl6,Classic Ska,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAed,Reggae,KZazBEonSMnZfZ7vklF,Contemporary Reggae,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAed,Reggae,KZazBEonSMnZfZ7vkl1,Dancehall Reggae,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAed,Reggae,KZazBEonSMnZfZ7vkla,DJ,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAed,Reggae,KZazBEonSMnZfZ7vklJ,Dub,2026-09-17T20:02:13.675395+00:00
KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAed,Reggae,KZazBEonSMnZfZ7vklE,Dub Poetry,2026-09-17T20:02:13.675395+00:00
